PicoQuant FluoFit 4.6.5.0
Saved : 9/23/2014 12:39:33 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #18 Decay: "\..\export for fluofit.dat" (19)
Plotted Data Set #18 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.2615 ; Fitted Data Points: 917

Data Set #18
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
    8.6638          0    8.7100          6    8.6638      0.000    8.6638      0.000
    8.6678          0    8.7140         14    8.6678      0.000    8.6678      0.000
    8.6718          0    8.7180          6    8.6718      0.000    8.6718      0.000
    8.6758          0    8.7220          6    8.6758      0.000    8.6758      0.000
    8.6798          0    8.7260          5    8.6798      0.000    8.6798      0.000
    8.6838          0    8.7300          8    8.6838      0.000    8.6838      0.000
    8.6878          0    8.7340          5    8.6878      0.000    8.6878      0.000
    8.6918          0    8.7380          5    8.6918      0.000    8.6918      0.000
    8.6958          0    8.7420          8    8.6958      0.000    8.6958      0.000
    8.6998          1    8.7460          7    8.6998      0.000    8.6998      0.000
    8.7038          1    8.7500          5    8.7038      0.000    8.7038      0.000
    8.7078          0    8.7540          9    8.7078      0.000    8.7078      0.000
    8.7118          0    8.7580         10    8.7118      0.000    8.7118      0.000
    8.7158          0    8.7620         13    8.7158      0.000    8.7158      0.000
    8.7198          0    8.7660          9    8.7198      0.000    8.7198      0.000
    8.7238          0    8.7700          8    8.7238      0.000    8.7238      0.000
    8.7278          0    8.7740         11    8.7278      0.000    8.7278      0.000
    8.7318          0    8.7780          5    8.7318      0.000    8.7318      0.000
    8.7358          0    8.7820          8    8.7358      0.000    8.7358      0.000
    8.7398          0    8.7860          7    8.7398      0.000    8.7398      0.000
    8.7438          1    8.7900          8    8.7438      0.000    8.7438      0.000
    8.7478          0    8.7940          7    8.7478      0.000    8.7478      0.000
    8.7518          0    8.7980         11    8.7518      0.000    8.7518      0.000
    8.7558          0    8.8020          6    8.7558      0.000    8.7558      0.000
    8.7598          0    8.8060          5    8.7598      0.000    8.7598      0.000
    8.7638          0    8.8100          8    8.7638      0.000    8.7638      0.000
    8.7678          0    8.8140          8    8.7678      0.000    8.7678      0.000
    8.7718          0    8.8180          2    8.7718      0.000    8.7718      0.000
    8.7758          0    8.8220          7    8.7758      0.000    8.7758      0.000
    8.7798          0    8.8260          6    8.7798      0.000    8.7798      0.000
    8.7838          0    8.8300          7    8.7838      0.000    8.7838      0.000
    8.7878          0    8.8340          3    8.7878      0.000    8.7878      0.000
    8.7918          0    8.8380          7    8.7918      0.000    8.7918      0.000
    8.7958          1    8.8420          9    8.7958      0.000    8.7958      0.000
    8.7998          0    8.8460         12    8.7998      0.000    8.7998      0.000
    8.8038          0    8.8500         10    8.8038      0.000    8.8038      0.000
    8.8078          0    8.8540          8    8.8078      0.000    8.8078      0.000
    8.8118          0    8.8580          8    8.8118      0.000    8.8118      0.000
    8.8158          0    8.8620          6    8.8158      0.000    8.8158      0.000
    8.8198          0    8.8660          6    8.8198      0.000    8.8198      0.000
    8.8238          0    8.8700          3    8.8238      0.000    8.8238      0.000
    8.8278          1    8.8740          8    8.8278      0.000    8.8278      0.000
    8.8318          0    8.8780          9    8.8318      0.000    8.8318      0.000
    8.8358          1    8.8820          8    8.8358      0.000    8.8358      0.000
    8.8398          0    8.8860          4    8.8398      0.000    8.8398      0.000
    8.8438          1    8.8900          5    8.8438      0.000    8.8438      0.000
    8.8478          1    8.8940          8    8.8478      0.000    8.8478      0.000
    8.8518          0    8.8980         10    8.8518      0.000    8.8518      0.000
    8.8558          1    8.9020         10    8.8558      0.000    8.8558      0.000
    8.8598          0    8.9060         12    8.8598      0.000    8.8598      0.000
    8.8638          0    8.9100          7    8.8638      0.000    8.8638      0.000
    8.8678          0    8.9140          6    8.8678      0.000    8.8678      0.000
    8.8718          1    8.9180          4    8.8718      0.000    8.8718      0.000
    8.8758          1    8.9220         11    8.8758      0.000    8.8758      0.000
    8.8798          0    8.9260          7    8.8798      0.000    8.8798      0.000
    8.8838          0    8.9300          7    8.8838      0.000    8.8838      0.000
    8.8878          0    8.9340         10    8.8878      0.000    8.8878      0.000
    8.8918          0    8.9380          8    8.8918      0.000    8.8918      0.000
    8.8958          0    8.9420          6    8.8958      0.000    8.8958      0.000
    8.8998          0    8.9460          7    8.8998      0.000    8.8998      0.000
    8.9038          0    8.9500          5    8.9038      0.000    8.9038      0.000
    8.9078          0    8.9540          7    8.9078      0.000    8.9078      0.000
    8.9118          0    8.9580         12    8.9118      0.000    8.9118      0.000
    8.9158          0    8.9620          4    8.9158      0.000    8.9158      0.000
    8.9198          0    8.9660          9    8.9198      0.000    8.9198      0.000
    8.9238          0    8.9700          9    8.9238      0.000    8.9238      0.000
    8.9278          0    8.9740          8    8.9278      0.000    8.9278      0.000
    8.9318          0    8.9780          7    8.9318      0.000    8.9318      0.000
    8.9358          0    8.9820          4    8.9358      0.000    8.9358      0.000
    8.9398          0    8.9860          6    8.9398      0.000    8.9398      0.000
    8.9438          0    8.9900          9    8.9438      0.000    8.9438      0.000
    8.9478          0    8.9940          9    8.9478      0.000    8.9478      0.000
    8.9518          0    8.9980          5    8.9518      0.000    8.9518      0.000
    8.9558          1    9.0020          8    8.9558      0.000    8.9558      0.000
    8.9598          0    9.0060          8    8.9598      0.000    8.9598      0.000
    8.9638          0    9.0100          8    8.9638      0.000    8.9638      0.000
    8.9678          0    9.0140          6    8.9678      0.000    8.9678      0.000
    8.9718          0    9.0180          3    8.9718      0.000    8.9718      0.000
    8.9758          0    9.0220         10    8.9758      0.000    8.9758      0.000
    8.9798          0    9.0260          8    8.9798      0.000    8.9798      0.000
    8.9838          0    9.0300          8    8.9838      0.000    8.9838      0.000
    8.9878          0    9.0340         11    8.9878      0.000    8.9878      0.000
    8.9918          0    9.0380          7    8.9918      0.000    8.9918      0.000
    8.9958          0    9.0420          6    8.9958      0.000    8.9958      0.000
    8.9998          0    9.0460          5    8.9998      0.000    8.9998      0.000
    9.0038          1    9.0500         13    9.0038      0.000    9.0038      0.000
    9.0078          0    9.0540          5    9.0078      0.000    9.0078      0.000
    9.0118          1    9.0580          8    9.0118      0.000    9.0118      0.000
    9.0158          0    9.0620          7    9.0158      0.000    9.0158      0.000
    9.0198          1    9.0660          4    9.0198      0.000    9.0198      0.000
    9.0238          1    9.0700          5    9.0238      0.000    9.0238      0.000
    9.0278          1    9.0740          4    9.0278      0.000    9.0278      0.000
    9.0318          0    9.0780          7    9.0318      0.000    9.0318      0.000
    9.0358          0    9.0820          6    9.0358      0.000    9.0358      0.000
    9.0398          0    9.0860          5    9.0398      0.000    9.0398      0.000
    9.0438          0    9.0900          7    9.0438      0.000    9.0438      0.000
    9.0478          1    9.0940          7    9.0478      0.000    9.0478      0.000
    9.0518          0    9.0980          6    9.0518      0.000    9.0518      0.000
    9.0558          0    9.1020         12    9.0558      0.000    9.0558      0.000
    9.0598          0    9.1060          9    9.0598      0.000    9.0598      0.000
    9.0638          0    9.1100          7    9.0638      0.000    9.0638      0.000
    9.0678          0    9.1140          9    9.0678      0.000    9.0678      0.000
    9.0718          1    9.1180          2    9.0718      0.000    9.0718      0.000
    9.0758          0    9.1220          6    9.0758      0.000    9.0758      0.000
    9.0798          0    9.1260          9    9.0798      0.000    9.0798      0.000
    9.0838          0    9.1300          6    9.0838      0.000    9.0838      0.000
    9.0878          0    9.1340          6    9.0878      0.000    9.0878      0.000
    9.0918          0    9.1380         10    9.0918      0.000    9.0918      0.000
    9.0958          0    9.1420         11    9.0958      0.000    9.0958      0.000
    9.0998          0    9.1460          4    9.0998      0.000    9.0998      0.000
    9.1038          1    9.1500          7    9.1038      0.000    9.1038      0.000
    9.1078          0    9.1540          6    9.1078      0.000    9.1078      0.000
    9.1118          0    9.1580          8    9.1118      0.000    9.1118      0.000
