PicoQuant FluoFit 4.6.5.0
Saved : 2/3/2015 4:29:39 PM

Model: Exp. [Reconv.] (Exponential)
Plotted Data Set #73 Decay: "\..\Decay histograms for intensity levels.txt" (77)
Plotted Data Set #73 IRF: "\..\IRF 20140118.phd" (1)
X²(reduced): 0.4116 ; Fitted Data Points: 3168

Data Set #73
     Decay                 IRF                   Model Decay           Residuals
     t[ns]     Intens.     t[ns]     Intens.     t[ns]     Intens.     t[ns]       diff.
    17.5075      0.010      0.000        0.0
    17.5290      0.010      0.000        0.0
    17.5506      0.010      0.000        0.0
    17.5721      0.010      0.000        0.0
    17.5936      0.010      0.000        0.0
    17.6152      0.010      0.000        0.0
    17.6367      0.010      0.000        0.0
    17.6582      0.010      0.000        0.0
    17.6798      0.010      0.000        0.0
    17.7013      0.010      0.000        0.0
    17.7228      0.009      0.000        0.0
    17.7444      0.009      0.000        0.0
    17.7659      0.009      0.000        0.0
    17.7874      0.009      0.000        0.0
    17.8090      0.009      0.000        0.0
    17.8305      0.009      0.000        0.0
    17.8520      0.009      0.000        0.0
    17.8736      0.009      0.000        0.0
    17.8951      0.009      0.000        0.0
    17.9166      0.009      0.000        0.0
    17.9382      0.009      0.000        0.0
    17.9597      0.008      0.000        0.0
    17.9812      0.008      0.000        0.0
    18.0028      0.008      0.000        0.0
    18.0243      0.008      0.000        0.0
    18.0458      0.008      0.000        0.0
    18.0674      0.008      0.000        0.0
    18.0889      0.008      0.000        0.0
    18.1104      0.008      0.000        0.0
    18.1320      0.008      0.000        0.0
    18.1535      0.008      0.000        0.0
    18.1750      0.008      0.000        0.0
    18.1966      0.008      0.000        0.0
    18.2181      0.008      0.000        0.0
    18.2397      0.007      0.000        0.0
    18.2612      0.007      0.000        0.0
    18.2827      0.007      0.000        0.0
    18.3043      0.007      0.000        0.0
    18.3258      0.007      0.000        0.0
    18.3473      0.007      0.000        0.0
    18.3689      0.007      0.000        0.0
    18.3904      0.007      0.000        0.0
    18.4119      0.007      0.000        0.0
    18.4335      0.007      0.000        0.0
    18.4550      0.007      0.000        0.0
    18.4765      0.007      0.000        0.0
    18.4981      0.007      0.000        0.0
    18.5196      0.007      0.000        0.0
    18.5411      0.006      0.000        0.0
    18.5627      0.006      0.000        0.0
    18.5842      0.006      0.000        0.0
    18.6057      0.006      0.000        0.0
    18.6273      0.006      0.000        0.0
    18.6488      0.006      0.000        0.0
    18.6703      0.006      0.000        0.0
    18.6919      0.006      0.000        0.0
    18.7134      0.006      0.000        0.0
    18.7349      0.006      0.000        0.0
    18.7565      0.006      0.000        0.0
    18.7780      0.006      0.000        0.0
    18.7995      0.006      0.000        0.0
    18.8211      0.006      0.000        0.0
    18.8426      0.006      0.000        0.0
    18.8642      0.006      0.000        0.0
    18.8857      0.006      0.000        0.0
    18.9072      0.005      0.000        0.0
    18.9288      0.005      0.000        0.0
    18.9503      0.005      0.000        0.0
    18.9718      0.005      0.000        0.0
    18.9934      0.005      0.000        0.0
    19.0149      0.005      0.000        0.0
    19.0364      0.005      0.000        0.0
    19.0580      0.005      0.000        0.0
    19.0795      0.005      0.000        0.0
    19.1010      0.005      0.000        0.0
    19.1226      0.005      0.000        0.0
    19.1441      0.005      0.000        0.0
    19.1656      0.005      0.000        0.0
    19.1872      0.005      0.000        0.0
    19.2087      0.005      0.000        0.0
    19.2302      0.005      0.000        0.0
    19.2518      0.005      0.000        0.0
    19.2733      0.005      0.000        0.0
    19.2948      0.005      0.000        0.0
    19.3164      0.005      0.000        0.0
    19.3379      0.004      0.000        0.0
    19.3594      0.004      0.000        0.0
    19.3810      0.004      0.000        0.0
    19.4025      0.004      0.000        0.0
    19.4240      0.004      0.000        0.0
    19.4456      0.004      0.000        0.0
    19.4671      0.004      0.000        0.0
    19.4886      0.004      0.000        0.0
    19.5102      0.004      0.000        0.0
    19.5317      0.004      0.000        0.0
    19.5533      0.004      0.000        0.0
    19.5748      0.004      0.000        0.0
    19.5963      0.004      0.000        0.0
    19.6179      0.004      0.000        0.0
    19.6394      0.004      0.000        0.0
    19.6609      0.004      0.000        0.0
    19.6825      0.004      0.000        0.0
    19.7040      0.004      0.000        0.0
    19.7255      0.004      0.000        0.0
    19.7471      0.004      0.000        0.0
    19.7686      0.004      0.000        0.0
    19.7901      0.004      0.000        0.0
    19.8117      0.004      0.000        0.0
    19.8332      0.004      0.000        0.0
    19.8547      0.004      0.000        0.0
    19.8763      0.003      0.000        0.0
    19.8978      0.003      0.000        0.0
    19.9193      0.003      0.000        0.0
    19.9409      0.003      0.000        0.0
    19.9624      0.003      0.000        0.0
    19.9839      0.003      0.000        0.0
    20.0055      0.003      0.000        0.0
    20.0270      0.003      0.000        0.0
    20.0485      0.003      0.000        0.0
    20.0701      0.003      0.000        0.0
    20.0916      0.003      0.000        0.0
    20.1131      0.003      0.000        0.0
    20.1347      0.003      0.000        0.0
    20.1562      0.003      0.000        0.0
    20.1778      0.003      0.000        0.0
    20.1993      0.003      0.000        0.0
    20.2208      0.003      0.000        0.0
    20.2424      0.003      0.000        0.0
    20.2639      0.003      0.000        0.0
    20.2854      0.003      0.000        0.0
    20.3070      0.003      0.000        0.0
    20.3285      0.003      0.000        0.0
    20.3500      0.003      0.000        0.0
    20.3716      0.003      0.000        0.0
    20.3931      0.003      0.000        0.0
    20.4146      0.003      0.000        0.0
    20.4362      0.003      0.000        0.0
    20.4577      0.003      0.000        0.0
    20.4792      0.003      0.000        0.0
    20.5008      0.003      0.000        0.0
    20.5223      0.003      0.000        0.0
    20.5438      0.003      0.000        0.0
    20.5654      0.003      0.000        0.0
    20.5869      0.003      0.000        0.0
    20.6084      0.002      0.000        0.0
    20.6300      0.002      0.000        0.0
    20.6515      0.002      0.000        0.0
    20.6730      0.002      0.000        0.0
    20.6946      0.002      0.000        0.0
    20.7161      0.002      0.000        0.0
    20.7376      0.002      0.000        0.0
    20.7592      0.002      0.000        0.0
    20.7807      0.002      0.000        0.0
    20.8022      0.002      0.000        0.0
    20.8238      0.002      0.000        0.0
    20.8453      0.002      0.000        0.0
    20.8669      0.002      0.000        0.0
    20.8884      0.002      0.000        0.0
    20.9099      0.002      0.000        0.0
    20.9315      0.002      0.000        0.0
    20.9530      0.002      0.000        0.0
    20.9745      0.002      0.000        0.0
    20.9961      0.002      0.000        0.0
    21.0176      0.002      0.000        0.0
    21.0391      0.002      0.000        0.0
    21.0607      0.002      0.000        0.0
    21.0822      0.002      0.000        0.0
    21.1037      0.002      0.000        0.0
    21.1253      0.002      0.000        0.0
    21.1468      0.002      0.000        0.0
    21.1683      0.002      0.000        0.0
    21.1899      0.002      0.000        0.0
    21.2114      0.002      0.000        0.0
    21.2329      0.002      0.000        0.0
    21.2545      0.002      0.000        0.0
    21.2760      0.002      0.000        0.0
    21.2975      0.002      0.000        0.0
    21.3191      0.002      0.000        0.0
    21.3406      0.002      0.000        0.0
    21.3621      0.002      0.000        0.0
    21.3837      0.002      0.000        0.0
    21.4052      0.002      0.000        0.0
    21.4267      0.002      0.000        0.0
    21.4483      0.002      0.000        0.0
    21.4698      0.002      0.000        0.0
    21.4913      0.002      0.000        0.0
    21.5129      0.002      0.000        0.0

Confidence Intervals:

Parameter Table:
#Decay              #IRF                A1[Cnts]            t1[ns]              A2[Cnts]            t2[ns]              Bkgr. Dec[Cnts]     Bkgr. IRF[Cnts]     Shift IRF[ns]       
1                   1                   17.7                1.987               4.4                 0.035               0.3                 7.0                 0.094               
2                   1                   10.6                1.951               8.4                 0.035               0.2                 7.0                 0.093               
3                   1                   5.4                 2.218               4.3                 0.035               0.1                 7.0                 0.097               
4                   1                   26.6                2.326               13.9                0.035               0.4                 7.0                 0.100               
5                   1                   2.4                 1.704               12.4                0.035               0.1                 7.0                 0.125               
6                   1                   2.6                 2.011               10.9                0.035               0.1                 7.0                 0.092               
7                   1                   2.2                 1.050               20.9                0.035               0.1                 7.0                 0.102               
8                   1                   4.9                 3.164               1.4                 0.035               0.1                 7.0                 0.085               
9                   1                   6.0                 0.858               20.0                0.035               0.1                 7.0                 0.093               
10                  1                   2.8                 1.411               7.4                 0.035               0.1                 7.0                 0.098               
13                  1                   23.6                2.339               11.8                0.035               0.4                 7.0                 0.089               
